Ind Date Anchor,Ind Date Span,Ind Id,Ind Obs Note,Ind Place,Ind Place Type,Ind Rate Word,ind_selectname,Is projected word,Ind Rate Pct Change,Ind Denom,Ind Num,Ind Rate
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Currituck,County,MIDDLE,CSRS: Patients Receiving Opioids,,+5%,"25,106","4,254",16.944156775
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Dare,County,HIGHEST,CSRS: Patients Receiving Opioids,,+0%,"35,468","8,561",24.137250479
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Davidson,County,HIGHEST,CSRS: Patients Receiving Opioids,,+7%,"163,486","37,249",22.784213939
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Davie,County,HIGHEST,CSRS: Patients Receiving Opioids,,+4%,"41,648","10,516",25.249711871
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Duplin,County,HIGHEST,CSRS: Patients Receiving Opioids,,+10%,"58,883","12,538",21.293072703
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Durham,County,MIDDLE,CSRS: Patients Receiving Opioids,,+4%,"300,793","51,158",17.007709621
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Edgecombe,County,HIGHEST,CSRS: Patients Receiving Opioids,,+7%,"53,743","13,720",25.528906090
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Forsyth,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"367,365","82,911",22.569107019
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Franklin,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"63,668","13,874",21.791166677
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Gaston,County,HIGHEST,CSRS: Patients Receiving Opioids,,+4%,"212,919","60,043",28.199925793
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Gates,County,LOW,CSRS: Patients Receiving Opioids,,+8%,"11,531","1,754",15.211169890
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Graham,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"8,588","2,157",25.116441546
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Granville,County,HIGH,CSRS: Patients Receiving Opioids,,+6%,"58,162","11,380",19.566039682
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Greene,County,MIDDLE,CSRS: Patients Receiving Opioids,,+9%,"20,950","3,719",17.751789976
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Guilford,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"517,053","117,615",22.747184525
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Halifax,County,HIGHEST,CSRS: Patients Receiving Opioids,,+8%,"52,182","14,336",27.473075007
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Harnett,County,HIGHEST,CSRS: Patients Receiving Opioids,,+4%,"128,034","26,129",20.407860412
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Haywood,County,HIGHEST,CSRS: Patients Receiving Opioids,,+7%,"59,646","16,468",27.609563089
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Henderson,County,HIGHEST,CSRS: Patients Receiving Opioids,,+8%,"111,847","27,819",24.872370292
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Hertford,County,HIGH,CSRS: Patients Receiving Opioids,,+10%,"24,373","4,732",19.414926353
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Hoke,County,MIDDLE,CSRS: Patients Receiving Opioids,,+8%,"52,739","8,702",16.500123248
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Hyde,County,HIGH,CSRS: Patients Receiving Opioids,,+8%,"5,426","1,084",19.977884261
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Iredell,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"169,453","41,826",24.682950435
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Jackson,County,HIGH,CSRS: Patients Receiving Opioids,,+6%,"41,305","8,001",19.370536255
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Johnston,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"185,104","37,272",20.135707494
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Jones,County,HIGHEST,CSRS: Patients Receiving Opioids,,+9%,"9,777","3,321",33.967474685
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Lee,County,HIGHEST,CSRS: Patients Receiving Opioids,,+7%,"59,371","17,561",29.578413704
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Lenoir,County,HIGHEST,CSRS: Patients Receiving Opioids,,+9%,"57,981","15,905",27.431399941
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Lincoln,County,HIGHEST,CSRS: Patients Receiving Opioids,,+4%,"80,607","22,823",28.313918146
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Macon,County,HIGHEST,CSRS: Patients Receiving Opioids,,+3%,"34,090","8,909",26.133763567
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Madison,County,HIGHEST,CSRS: Patients Receiving Opioids,,+9%,"21,146","5,179",24.491629623
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Martin,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"23,262","6,850",29.447167054
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,McDowell,County,HIGHEST,CSRS: Patients Receiving Opioids,,+8%,"44,967","13,339",29.663975804
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Mecklenburg,County,HIGH,CSRS: Patients Receiving Opioids,,+5%,"1,033,238","194,304",18.805347848
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Mitchell,County,HIGHEST,CSRS: Patients Receiving Opioids,,+10%,"15,071","4,226",28.040607790
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Montgomery,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"27,438","6,766",24.659231722
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Moore,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"94,013","22,001",23.402082691
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Nash,County,HIGHEST,CSRS: Patients Receiving Opioids,,+7%,"93,786","23,515",25.073038620
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,NC,State,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"10,031,646","2,215,788",22.087980377
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,New Hanover,County,HIGHEST,CSRS: Patients Receiving Opioids,,+4%,"219,422","51,278",23.369580079
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Northampton,County,HIGHEST,CSRS: Patients Receiving Opioids,,+17%,"20,533","4,570",22.256854819
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Onslow,County,MIDDLE,CSRS: Patients Receiving Opioids,,+6%,"193,114","34,601",17.917395942
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Orange,County,LOW,CSRS: Patients Receiving Opioids,,+3%,"141,298","20,941",14.820450396
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Pamlico,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"12,741","3,182",24.974491798
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Pasquotank,County,HIGHEST,CSRS: Patients Receiving Opioids,,+14%,"39,384","10,327",26.221308145
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Pender,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"57,426","14,132",24.609062097
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Perquimans,County,HIGHEST,CSRS: Patients Receiving Opioids,,+8%,"13,463","3,280",24.363069152
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Person,County,HIGHEST,CSRS: Patients Receiving Opioids,,+10%,"39,190","10,482",26.746619035
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Pitt,County,HIGHEST,CSRS: Patients Receiving Opioids,,+3%,"176,071","36,721",20.855791130
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Polk,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"20,414","4,091",20.040168512
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Randolph,County,HIGHEST,CSRS: Patients Receiving Opioids,,+7%,"142,575","32,575",22.847624058
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Richmond,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"45,429","14,898",32.794030245
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Robeson,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"134,460","42,089",31.302246021
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Rockingham,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"91,657","25,832",28.183335697
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Rowan,County,HIGHEST,CSRS: Patients Receiving Opioids,,+7%,"138,497","34,268",24.742774212
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Rutherford,County,HIGHEST,CSRS: Patients Receiving Opioids,,+9%,"66,375","18,476",27.835781544
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Sampson,County,HIGHEST,CSRS: Patients Receiving Opioids,,+9%,"63,559","15,991",25.159300807
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Scotland,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"35,321","11,264",31.890376830
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Stanly,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"60,622","16,576",27.343208736
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Stokes,County,HIGHEST,CSRS: Patients Receiving Opioids,,+5%,"46,159","12,139",26.298230031
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Surry,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"71,998","20,587",28.593849829
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Swain,County,HIGHEST,CSRS: Patients Receiving Opioids,,+8%,"14,326","5,404",37.721625017
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Transylvania,County,HIGHEST,CSRS: Patients Receiving Opioids,,+4%,"33,157","7,931",23.919534337
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Tyrrell,County,HIGHEST,CSRS: Patients Receiving Opioids,,+3%,"4,139",896,21.647741000
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Union,County,HIGHEST,CSRS: Patients Receiving Opioids,,+6%,"221,949","44,596",20.092904226
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Vance,County,HIGHEST,CSRS: Patients Receiving Opioids,,+3%,"44,459","12,058",27.121617670
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Wake,County,HIGH,CSRS: Patients Receiving Opioids,,+5%,"1,022,319","189,094",18.496574944
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Warren,County,HIGH,CSRS: Patients Receiving Opioids,,+4%,"20,207","3,635",17.988815757
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Washington,County,HIGHEST,CSRS: Patients Receiving Opioids,,+7%,"12,247","3,434",28.039519882
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Watauga,County,LOW,CSRS: Patients Receiving Opioids,,+4%,"53,093","7,850",14.785376603
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Wayne,County,HIGHEST,CSRS: Patients Receiving Opioids,,+2%,"124,342","27,257",21.920992102
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Wilkes,County,HIGHEST,CSRS: Patients Receiving Opioids,,+4%,"68,298","17,747",25.984655480
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Wilson,County,HIGHEST,CSRS: Patients Receiving Opioids,,+4%,"81,240","19,118",23.532742491
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Yadkin,County,HIGHEST,CSRS: Patients Receiving Opioids,,+4%,"37,619","10,257",27.265477551
12/31/2015,Year,CSRS_OPIOID_PATIENTS, ,Yancey,County,HIGHEST,CSRS: Patients Receiving Opioids,,+10%,"17,550","4,589",26.148148148
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Alamance,County,LOW,Death: Overdose Death,,-20%,"157,037",17,10.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Alexander,County,HIGH,Death: Overdose Death,,+101%,"36,960",14,37.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Alleghany,County,MIDDLE,Death: Overdose Death,,+50%,"10,856",3,27.6
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Anson,County,LOW,Death: Overdose Death,,+52%,"25,602",3,11.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Ashe,County,LOW,Death: Overdose Death,,-33%,"26,628",4,15
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Avery,County,MIDDLE,Death: Overdose Death,,+302%,"17,486",4,22.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Beaufort,County,LOW,Death: Overdose Death,,+28%,"47,389",9,19
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Bertie,County,LOWEST,Death: Overdose Death,,,"20,162",2,9.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Bladen,County,LOW,Death: Overdose Death,,-45%,"34,083",6,17.6
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Brunswick,County,MIDDLE,Death: Overdose Death,,+27%,"122,211",29,23.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Buncombe,County,LOW,Death: Overdose Death,,-1%,"251,954",39,15.5
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Burke,County,HIGHEST,Death: Overdose Death,,+28%,"89,341",36,40.3
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Cabarrus,County,LOW,Death: Overdose Death,,+13%,"196,396",30,15.3
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Caldwell,County,HIGH,Death: Overdose Death,,+77%,"81,518",30,36.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Camden,County,HIGHEST,Death: Overdose Death,,,"10,282",4,38.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Carteret,County,HIGH,Death: Overdose Death,,+10%,"68,712",21,30.6
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Caswell,County,LOWEST,Death: Overdose Death,,+100%,"22,813",2,8.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Catawba,County,LOW,Death: Overdose Death,,-10%,"155,527",28,18
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Chatham,County,LOWEST,Death: Overdose Death,,-76%,"68,263",2,2.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Cherokee,County,LOW,Death: Overdose Death,,-20%,"27,102",4,14.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Chowan,County,MIDDLE,Death: Overdose Death,,,"14,248",3,21.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Clay,County,LOWEST (ZERO),Death: Overdose Death,,-100%,"10,623",0,0
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Cleveland,County,HIGH,Death: Overdose Death,,+81%,"96,850",29,29.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Columbus,County,LOW,Death: Overdose Death,,-27%,"56,675",8,14.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Craven,County,HIGH,Death: Overdose Death,,+60%,"102,853",30,29.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Cumberland,County,LOW,Death: Overdose Death,,+26%,"331,203",54,16.3
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Currituck,County,MIDDLE,Death: Overdose Death,,+98%,"25,106",6,23.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Dare,County,LOW,Death: Overdose Death,,-41%,"35,468",6,16.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Davidson,County,LOW,Death: Overdose Death,,-19%,"163,486",26,15.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Davie,County,LOWEST,Death: Overdose Death,,-34%,"41,648",4,9.6
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Duplin,County,LOW,Death: Overdose Death,,+1%,"58,883",6,10.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Durham,County,LOWEST,Death: Overdose Death,,-2%,"300,793",25,8.3
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Edgecombe,County,LOW,Death: Overdose Death,,+2%,"53,743",8,14.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Forsyth,County,LOW,Death: Overdose Death,,+20%,"367,365",70,19.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Franklin,County,LOW,Death: Overdose Death,,+31%,"63,668",8,12.6
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Gaston,County,MIDDLE,Death: Overdose Death,,-5%,"212,919",44,20.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Gates,County,HIGH,Death: Overdose Death,,+303%,"11,531",4,34.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Graham,County,HIGH,Death: Overdose Death,,,"8,588",3,34.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Granville,County,LOW,Death: Overdose Death,,-40%,"58,162",6,10.3
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Greene,County,LOWEST,Death: Overdose Death,,-50%,"20,950",2,9.5
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Guilford,County,LOW,Death: Overdose Death,,+18%,"517,053",63,12.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Halifax,County,MIDDLE,Death: Overdose Death,,+65%,"52,182",13,24.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Harnett,County,LOW,Death: Overdose Death,,+19%,"128,034",18,14.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Haywood,County,MIDDLE,Death: Overdose Death,,+61%,"59,646",13,21.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Henderson,County,MIDDLE,Death: Overdose Death,,+55%,"111,847",22,19.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Hertford,County,LOWEST,Death: Overdose Death,,+0%,"24,373",1,4.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Hoke,County,LOWEST,Death: Overdose Death,,-34%,"52,739",4,7.6
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Hyde,County,LOWEST (ZERO),Death: Overdose Death,,,"5,426",0,0
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Iredell,County,LOW,Death: Overdose Death,,-5%,"169,453",25,14.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Jackson,County,LOW,Death: Overdose Death,,-1%,"41,305",5,12.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Johnston,County,LOW,Death: Overdose Death,,+67%,"185,104",29,15.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Jones,County,HIGH,Death: Overdose Death,,+201%,"9,777",3,30.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Lee,County,LOW,Death: Overdose Death,,+66%,"59,371",10,16.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Lenoir,County,LOW,Death: Overdose Death,,+121%,"57,981",11,19
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Lincoln,County,LOW,Death: Overdose Death,,-11%,"80,607",9,11.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Macon,County,MIDDLE,Death: Overdose Death,,+74%,"34,090",7,20.5
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Madison,County,HIGH,Death: Overdose Death,,+100%,"21,146",8,37.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Martin,County,LOW,Death: Overdose Death,,+52%,"23,262",3,12.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,McDowell,County,LOW,Death: Overdose Death,,+60%,"44,967",8,17.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Mecklenburg,County,LOWEST,Death: Overdose Death,,-4%,"1,033,238",104,10.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Mitchell,County,HIGHEST,Death: Overdose Death,,+101%,"15,071",6,39.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Montgomery,County,LOW,Death: Overdose Death,,,"27,438",3,10.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Moore,County,LOW,Death: Overdose Death,,-1%,"94,013",13,13.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Nash,County,LOW,Death: Overdose Death,,+61%,"93,786",16,17.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,NC,State,LOW,Death: Overdose Death,,+15%,"10,031,646","1,566",15.6
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,New Hanover,County,MIDDLE,Death: Overdose Death,,+25%,"219,422",53,24.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Northampton,County,LOWEST,Death: Overdose Death,,+0%,"20,533",2,9.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Onslow,County,LOW,Death: Overdose Death,,-5%,"193,114",21,10.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Orange,County,LOWEST,Death: Overdose Death,,+11%,"141,298",10,7.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Pamlico,County,HIGH,Death: Overdose Death,,+1%,"12,741",4,31.4
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Pasquotank,County,LOW,Death: Overdose Death,,+34%,"39,384",4,10.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Pender,County,HIGH,Death: Overdose Death,,+233%,"57,426",17,29.6
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Perquimans,County,HIGH,Death: Overdose Death,,+101%,"13,463",4,29.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Person,County,LOW,Death: Overdose Death,,+66%,"39,190",5,12.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Pitt,County,LOW,Death: Overdose Death,,-40%,"176,071",18,10.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Polk,County,LOW,Death: Overdose Death,,+50%,"20,414",3,14.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Randolph,County,MIDDLE,Death: Overdose Death,,+77%,"142,575",37,26
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Richmond,County,HIGH,Death: Overdose Death,,+18%,"45,429",14,30.8
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Robeson,County,LOW,Death: Overdose Death,,-18%,"134,460",18,13.4
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Rockingham,County,LOW,Death: Overdose Death,,+67%,"91,657",15,16.4
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Rowan,County,MIDDLE,Death: Overdose Death,,+19%,"138,497",37,26.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Rutherford,County,HIGH,Death: Overdose Death,,+101%,"66,375",24,36.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Sampson,County,LOW,Death: Overdose Death,,-50%,"63,559",9,14.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Scotland,County,MIDDLE,Death: Overdose Death,,+30%,"35,321",9,25.5
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Stanly,County,MIDDLE,Death: Overdose Death,,+115%,"60,622",15,24.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Stokes,County,HIGH,Death: Overdose Death,,+133%,"46,159",14,30.3
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Surry,County,LOW,Death: Overdose Death,,-13%,"71,998",13,18.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Swain,County,LOWEST,Death: Overdose Death,,+0%,"14,326",1,7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Transylvania,County,LOW,Death: Overdose Death,,-1%,"33,157",5,15.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Tyrrell,County,LOWEST (ZERO),Death: Overdose Death,,-100%,"4,139",0,0
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Union,County,LOW,Death: Overdose Death,,+27%,"221,949",26,11.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Vance,County,LOW,Death: Overdose Death,,+40%,"44,459",7,15.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Wake,County,LOWEST,Death: Overdose Death,,+6%,"1,022,319",89,8.7
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Warren,County,LOWEST,Death: Overdose Death,,+0%,"20,207",1,4.9
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Washington,County,LOWEST,Death: Overdose Death,,+2%,"12,247",1,8.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Watauga,County,LOW,Death: Overdose Death,,+74%,"53,093",7,13.2
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Wayne,County,LOW,Death: Overdose Death,,+31%,"124,342",13,10.5
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Wilkes,County,HIGHEST,Death: Overdose Death,,-9%,"68,298",28,41
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Wilson,County,LOW,Death: Overdose Death,,+29%,"81,240",9,11.1
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Yadkin,County,LOW,Death: Overdose Death,,-61%,"37,619",5,13.3
12/31/2015,Year,DEATH_ANY_MED_DRUG, ,Yancey,County,MIDDLE,Death: Overdose Death,,-38%,"17,550",5,28.5
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Alamance,County,LOWEST,Death: Illicit Opioid Overdose,,-79%,17,1,5.882352941
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Alexander,County,LOWEST,Death: Illicit Opioid Overdose,,,14,2,14.285714286
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Alleghany,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,3,0,0
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Anson,County,LOW,Death: Illicit Opioid Overdose,,-33%,3,1,33.333333333
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Ashe,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,4,0,0
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Avery,County,LOW,Death: Illicit Opioid Overdose,,-75%,4,1,25
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Beaufort,County,LOW,Death: Illicit Opioid Overdose,,,9,3,33.333333333
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Bertie,County,MIDDLE,Death: Illicit Opioid Overdose,,,2,1,50
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Bladen,County,LOWEST,Death: Illicit Opioid Overdose,,+83%,6,1,16.666666667
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Brunswick,County,LOW,Death: Illicit Opioid Overdose,,+203%,29,8,27.586206897
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Buncombe,County,LOW,Death: Illicit Opioid Overdose,,+100%,39,8,20.512820513
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Burke,County,LOWEST,Death: Illicit Opioid Overdose,,+133%,36,6,16.666666667
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Cabarrus,County,LOW,Death: Illicit Opioid Overdose,,+593%,30,8,26.666666667
12/31/2015,Year,DEATH_ILLICITOPIOID_PCT, ,Caldwell,County,LOWEST,Death: Illicit Opioid Overdose,,-15%,30,3,10
